time_min	time_mean	time_maxl	time_max	ra	quality	psi	logw	loghrss	logprior	logl	frequency	deltaloglv1	deltalogll1	deltaloglh1	deltalogl	dec	alpha	lal_approximant	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.55848447281738e+01	4.30289639167794e-01	-2.50868572806193e+01	-4.93259327492175e+01	1.47563149100065e+02	-3.79368059779201e+04	2.23213461053915e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53716310235221e+02	8.49215924739838e-01	4.86939223641843e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.47365771831907e+01	1.37869043243900e+00	-2.55373999349643e+01	-4.92737424045450e+01	1.47406578066048e+02	-3.79368041541263e+04	2.23285928513589e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53718134029055e+02	8.49215924739838e-01	5.73558390623781e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.57875681298235e+01	2.93450309967295e+00	-2.49256443171401e+01	-4.92974210450154e+01	1.47477613987459e+02	-3.79368027833699e+04	2.23041259276370e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53719504785426e+02	8.49215924739838e-01	2.61749167978990e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	5.18809270299672e+01	4.56883693140259e-01	-2.51886645778835e+01	-4.92870885212027e+01	1.47446616416021e+02	-3.79367999349561e+04	2.23586905877682e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53722353199162e+02	8.49215924739838e-01	5.06766265745763e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143882e+09	1.10631698148418e+09	8.04744482040405e-01	4.53502330127408e+01	1.18955709295749e+00	-2.45201399049864e+01	-4.92999493540155e+01	1.47485198914459e+02	-3.79367991446461e+04	2.23569877311328e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53723143509160e+02	8.49215924739838e-01	2.72685947248469e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.71803503399525e+01	2.95755919986720e+00	-2.58024892048002e+01	-4.93201143103479e+01	1.47545693783456e+02	-3.79367960060330e+04	2.23134280882105e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53726282122276e+02	8.49215924739838e-01	2.81852728885612e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.79167064199559e+01	2.05715818674438e+00	-2.53198989859872e+01	-4.92945701791907e+01	1.47469061389985e+02	-3.79367947317189e+04	2.23650877643483e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53727556436446e+02	8.49215924739838e-01	2.11625425449463e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.33099933051595e+01	4.28187552019517e-01	-2.58675015429467e+01	-4.93183258023187e+01	1.47540328259369e+02	-3.79367915268421e+04	2.23930732735022e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53730761313192e+02	8.49215924739838e-01	5.07493906923110e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.47055674940523e+01	1.34424781539019e+00	-2.23047234424731e+01	-4.94067763036187e+01	1.47805679763269e+02	-3.79367906490778e+04	2.23132874796392e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53731639077465e+02	8.49215924739838e-01	6.14446484224241e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143882e+09	1.10631698148418e+09	8.04744482040405e-01	4.83362278683929e+01	1.07570548827673e+00	-2.58654378051944e+01	-4.91024526704628e+01	1.46892708863801e+02	-3.79367884787007e+04	2.23408174033421e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53733809454614e+02	8.49215924739838e-01	2.71908211866396e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.78506893581323e+01	1.88140826561561e+00	-2.54230630407049e+01	-4.92463744798228e+01	1.47324474291881e+02	-3.79367856466701e+04	2.23430357182688e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53736641485208e+02	8.49215924739838e-01	1.80009302842904e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.51371487366663e+01	2.95159592158545e+00	-2.37934452741735e+01	-4.93463085830005e+01	1.47624276601414e+02	-3.79367851219098e+04	2.23648661856107e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53737166245519e+02	8.49215924739838e-01	2.79076698062245e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.45551544926590e+01	4.16136764221478e-01	-2.59196646402922e+01	-4.93229567404398e+01	1.47554221073732e+02	-3.79367822095135e+04	2.22706313620537e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53740078641793e+02	8.49215924739838e-01	5.01238435428098e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143882e+09	1.10631698148418e+09	8.04744482040405e-01	4.25448637809016e+01	2.66658211720745e+00	-2.44697711280956e+01	-4.91234990507867e+01	1.46955848004773e+02	-3.79367817523490e+04	2.23672259726509e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53740535806261e+02	8.49215924739838e-01	5.90783462183276e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.47619344477358e+01	1.32661961711473e+00	-2.59841135742820e+01	-4.93163696066519e+01	1.47534459672368e+02	-3.79367793939719e+04	2.22852361322688e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53742894183393e+02	8.49215924739838e-01	5.88573171079683e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.68912531933103e+01	1.39453537406021e+00	-2.50847739164236e+01	-4.93809794133042e+01	1.47728289092325e+02	-3.79367782829381e+04	2.23049853472301e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53744005217210e+02	8.49215924739838e-01	5.97207098185895e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.23708231454372e+01	2.02600623262073e+00	-2.46487532895749e+01	-4.92811827599759e+01	1.47428899132340e+02	-3.79367769694101e+04	2.23741323305463e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53745318745219e+02	8.49215924739838e-01	1.81185897406611e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143882e+09	1.10631698148418e+09	8.04744482040405e-01	4.66718057166289e+01	1.15988134184674e+00	-2.51576046153882e+01	-4.91977361649528e+01	1.47178559347271e+02	-3.79367739198963e+04	2.23326615979337e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53748368259003e+02	8.49215924739838e-01	2.58931857870842e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143882e+09	1.10631698148418e+09	8.04744482040405e-01	4.57372998037658e+01	1.20029153587216e+00	-2.59595112323320e+01	-4.92464318473208e+01	1.47324646394375e+02	-3.79367678498845e+04	2.23260054420675e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53754438270837e+02	8.49215924739838e-01	2.59224543168354e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143882e+09	1.10631698148418e+09	8.04744482040405e-01	5.08529931088405e+01	2.69769578355986e+00	-2.54948677647018e+01	-4.91727929053563e+01	1.47103729568482e+02	-3.79367656480834e+04	2.23866991732465e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53756640071879e+02	8.49215924739838e-01	5.88755704785437e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143882e+09	1.10631698148418e+09	8.04744482040405e-01	4.45259053566597e+01	2.74384701128523e+00	-2.58903902468692e+01	-4.92131447946858e+01	1.47224785236470e+02	-3.79367651577894e+04	2.23728138249304e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53757130365913e+02	8.49215924739838e-01	5.73606849650547e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	5.19635667925334e+01	3.84245004318978e-01	-2.57773377369177e+01	-4.92631060818826e+01	1.47374669098061e+02	-3.79367626265254e+04	2.23269578824733e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53759661629905e+02	8.49215924739838e-01	4.97340109737994e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.70616181572947e+01	5.29670405853759e-01	-2.58146843500972e+01	-4.92986961132442e+01	1.47481439192145e+02	-3.79367620681043e+04	2.23660622119900e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53760220051008e+02	8.49215924739838e-01	5.13158098573273e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.81947827945656e+01	3.97648237500898e-01	-2.55625687238833e+01	-4.91949467057472e+01	1.47170190969654e+02	-3.79367615444347e+04	2.23613038371344e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53760743720566e+02	8.49215924739838e-01	4.93276350590456e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	5.01801699762420e+01	3.11333105390246e-01	-2.58580735461985e+01	-4.91718349489212e+01	1.47100855699176e+02	-3.79367604688869e+04	2.23164642608506e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53761819268424e+02	8.49215924739838e-01	4.99370558601548e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.90784714204803e+01	2.01740470366180e+00	-2.58084597225832e+01	-4.91870173567501e+01	1.47146402922663e+02	-3.79367591636286e+04	2.23654934790567e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53763124526726e+02	8.49215924739838e-01	2.09700569914623e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.68667795928624e+01	2.09418116361841e+00	-2.47922057342686e+01	-4.92153669343231e+01	1.47231451655382e+02	-3.79367586583014e+04	2.23199525731211e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53763629853929e+02	8.49215924739838e-01	2.13718114878945e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.85251661889956e+01	2.95780069054879e+00	-2.54041710724210e+01	-4.93215717008756e+01	1.47550065955040e+02	-3.79367550600773e+04	2.23455224973268e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53767228078003e+02	8.49215924739838e-01	2.67207099461964e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.81394191573959e+01	1.39675441993221e+00	-2.57849220243620e+01	-4.93323825123750e+01	1.47582498389538e+02	-3.79367530534824e+04	2.23434012194549e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53769234672953e+02	8.49215924739838e-01	5.88001211054935e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.51103703386207e+01	4.04117801058611e-01	-2.54686757802240e+01	-4.91565591867718e+01	1.47055028412728e+02	-3.79367507849766e+04	2.23451948220375e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53771503178708e+02	8.49215924739838e-01	5.12014732213732e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.62517241704674e+01	2.79275355962795e+00	-2.52549426763751e+01	-4.93435505761005e+01	1.47616002580714e+02	-3.79367502740472e+04	2.23150406511789e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53772014108057e+02	8.49215924739838e-01	3.10303692723712e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.93799628604561e+01	1.99786730705628e+00	-2.46578328222932e+01	-4.92482612204363e+01	1.47330134513722e+02	-3.79367496307082e+04	2.23946155089731e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53772657447145e+02	8.49215924739838e-01	1.85676240177694e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.63795528490120e+01	2.10452888134839e+00	-2.59695238307783e+01	-4.93053814747931e+01	1.47501495276792e+02	-3.79367475941572e+04	2.23263402251113e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53774693998123e+02	8.49215924739838e-01	1.95325019565651e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.74933105430145e+01	1.24967148158143e+00	-2.42056762051522e+01	-4.93148599151642e+01	1.47529930597905e+02	-3.79367437462454e+04	2.22971192132740e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53778541909873e+02	8.49215924739838e-01	5.96071964209169e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.59672924859970e+01	2.84584844229790e+00	-2.57235099353996e+01	-4.93299966076769e+01	1.47575340675443e+02	-3.79367432439926e+04	2.22754210024165e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53779044162737e+02	8.49215924739838e-01	2.88345054152444e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.50456503305009e+01	1.28738414723099e+00	-2.44602501633688e+01	-4.93443673153373e+01	1.47618452798425e+02	-3.79367406425275e+04	2.22910113744123e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53781645627816e+02	8.49215924739838e-01	5.94414575432365e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.44329614175964e+01	1.39432877701816e+00	-2.54063507493487e+01	-4.93555144716968e+01	1.47651894267503e+02	-3.79367403162947e+04	2.23259089123637e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53781971860626e+02	8.49215924739838e-01	6.00372603063706e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.42042203208590e+01	2.92319500542556e+00	-2.59997482245735e+01	-4.93645723664827e+01	1.47679067951861e+02	-3.79367384818766e+04	2.22931482626728e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53783806278741e+02	8.49215924739838e-01	2.92694104346905e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.81697834062428e+01	5.12658734033480e-01	-2.60057572882305e+01	-4.92775870978030e+01	1.47418112145822e+02	-3.79367375748842e+04	2.23343785311908e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53784713271103e+02	8.49215924739838e-01	5.09120285601554e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	5.11334858842136e+01	4.78447984577667e-01	-2.59820508042174e+01	-4.93107519944880e+01	1.47517606835877e+02	-3.79367335135165e+04	2.23414460444388e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53788774638801e+02	8.49215924739838e-01	5.16581966047515e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.62902683712545e+01	1.36307408195517e+00	-2.36674687950897e+01	-4.93136760796889e+01	1.47526379091479e+02	-3.79367278550819e+04	2.23178865534361e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53794433073359e+02	8.49215924739838e-01	6.01393678114575e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143882e+09	1.10631698148418e+09	8.04744482040405e-01	4.46374175469500e+01	1.11221340523688e+00	-2.61028962012787e+01	-4.91295391105646e+01	1.46973968184106e+02	-3.79367269210593e+04	2.23750676117289e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53795367095969e+02	8.49215924739838e-01	2.68294253108956e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.74931405793618e+01	2.95802490478129e+00	-2.53013607144268e+01	-4.93213898340724e+01	1.47549520354630e+02	-3.79367244167260e+04	2.23484104938807e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53797871429269e+02	8.49215924739838e-01	2.65195290149020e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	5.14380645915831e+01	2.84687381033692e+00	-2.56614845608817e+01	-4.93065379861522e+01	1.47504964810869e+02	-3.79367197788927e+04	2.23350233276856e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53802509262583e+02	8.49215924739838e-01	2.78463125849831e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.44525118422576e+01	1.29947582811194e+00	-2.39806495793620e+01	-4.93329530114882e+01	1.47584209886877e+02	-3.79367189312026e+04	2.23059418257999e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53803356952711e+02	8.49215924739838e-01	5.90436732949915e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.35864067650176e+01	4.84564872859476e-01	-2.42428098087212e+01	-4.92084013132105e+01	1.47210554792044e+02	-3.79367174921548e+04	2.23535277220411e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53804796000542e+02	8.49215924739838e-01	5.11564516585358e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.84648523550004e+01	2.85219331985218e+00	-2.46666481772077e+01	-4.92658441326075e+01	1.47382883250235e+02	-3.79367158028825e+04	2.23434654271297e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53806485272828e+02	8.49215924739838e-01	2.74411216998690e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.41304373446251e+01	4.71153009929765e-01	-2.31104542742943e+01	-4.91822232357789e+01	1.47132020559749e+02	-3.79367146671679e+04	2.23477503804079e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53807620987442e+02	8.49215924739838e-01	5.17387537542829e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	5.02043134103904e+01	2.88689718853794e+00	-2.45412664509224e+01	-4.93169854264234e+01	1.47536307131683e+02	-3.79367142506242e+04	2.23501302552292e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53808037531075e+02	8.49215924739838e-01	2.70580284433367e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143882e+09	1.10631698148418e+09	8.04744482040405e-01	4.24987049287259e+01	1.17003869756461e+00	-2.50927208667836e+01	-4.92055064841083e+01	1.47201870304738e+02	-3.79367122717103e+04	2.23101166700711e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53810016444957e+02	8.49215924739838e-01	2.74338191187650e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.83398422540900e+01	2.81623220720553e+00	-2.53477983690044e+01	-4.93778426971725e+01	1.47718878943930e+02	-3.79367117874534e+04	2.23640933738858e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53810500701940e+02	8.49215924739838e-01	3.00179779380311e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.89236899634977e+01	4.67582414721235e-01	-2.59730702702573e+01	-4.93117608820666e+01	1.47520633498613e+02	-3.79367106398322e+04	2.23070654446629e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53811648323070e+02	8.49215924739838e-01	5.00434519919711e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.41760903765008e+01	4.03435155551414e-01	-2.44097766888812e+01	-4.93621056219435e+01	1.47671667718243e+02	-3.79367090926980e+04	2.23508588343190e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53813195457355e+02	8.49215924739838e-01	4.92569781374514e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.97927423251154e+01	4.53606710134293e-01	-2.58809906877263e+01	-4.93614110085125e+01	1.47669583877950e+02	-3.79367079693917e+04	2.23260955177173e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53814318763558e+02	8.49215924739838e-01	5.07847536599476e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.55790684518769e+01	2.90903955555198e+00	-2.54628071290795e+01	-4.93633022524509e+01	1.47675257609766e+02	-3.79367029144483e+04	2.23189077482893e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53819373707040e+02	8.49215924739838e-01	3.00516841300969e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143882e+09	1.10631698148418e+09	8.04744482040405e-01	4.44119045512638e+01	1.20131494887601e+00	-2.55505693528720e+01	-4.91754595425690e+01	1.47111729480120e+02	-3.79367025582549e+04	2.23354635193569e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53819729900395e+02	8.49215924739838e-01	2.67195239466449e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.62325987232815e+01	1.23900888757786e+00	-2.52023896667724e+01	-4.93768952231044e+01	1.47716036521726e+02	-3.79367020332921e+04	2.22968595962533e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53820254863240e+02	8.49215924739838e-01	6.18510286530290e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.42150131112255e+01	2.91367909736758e+00	-2.42021219037327e+01	-4.92740438606771e+01	1.47407482434444e+02	-3.79367020204033e+04	2.23138814192768e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53820267752053e+02	8.49215924739838e-01	2.70704048764590e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.48306994167997e+01	2.93097395657994e+00	-2.27424050248093e+01	-4.93786581779530e+01	1.47721325386272e+02	-3.79366974415649e+04	2.23472361409163e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53824846590367e+02	8.49215924739838e-01	2.73900622596955e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.87398986048034e+01	4.57096810886160e-01	-2.52492714972007e+01	-4.93329135561638e+01	1.47584091520904e+02	-3.79366967572186e+04	2.23603180775692e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53825530936665e+02	8.49215924739838e-01	4.95779048343536e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.92183885903797e+01	1.23612877991880e+00	-2.47832423137671e+01	-4.93626455860356e+01	1.47673287610519e+02	-3.79366961138105e+04	2.23194927010245e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53826174344758e+02	8.49215924739838e-01	6.18458543415901e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.68186590190128e+01	2.81150948680335e+00	-2.52271358822814e+01	-4.93428546222578e+01	1.47613914719186e+02	-3.79366947649116e+04	2.23721157547943e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53827523243730e+02	8.49215924739838e-01	3.02730958126132e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143882e+09	1.10631698148418e+09	8.04744482040405e-01	4.77650587627606e+01	2.77296453342597e+00	-2.37653917263119e+01	-4.92214561444419e+01	1.47249719285738e+02	-3.79366936067447e+04	2.23377598149089e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53828681410632e+02	8.49215924739838e-01	5.81913082541792e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.55244486962407e+01	2.85419826451791e+00	-2.24610152504968e+01	-4.93273095036758e+01	1.47567279363440e+02	-3.79366933075488e+04	2.22907223958341e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53828980606464e+02	8.49215924739838e-01	3.00898753722546e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.35907933265862e+01	1.87775207327714e+00	-2.21255373708981e+01	-4.91632819694950e+01	1.47075196760898e+02	-3.79366925580629e+04	2.23200046124163e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.53829730092402e+02	8.49215924739838e-01	1.78040782521434e+00	0.00000000000000e+00	
